=> num_images: 14679
=> load 22246 samples
=> num_images: 2729
=> load 2958 samples
W0909 06:52:08.258080 18106 device_context.cc:404] Please NOTE: device: 0, GPU Compute Capability: 7.0, Driver API Version: 10.1, Runtime API Version: 10.1
W0909 06:52:08.262624 18106 device_context.cc:422] device: 0, cuDNN Version: 7.6.
[TRAIN] epoch=5, batch_id=95, loss=0.001502, lr=0.000500,acc_pose=0.646 ETA 39:01:34
[TRAIN] epoch=5, batch_id=105, loss=0.001520, lr=0.000500,acc_pose=0.643 ETA 38:09:00
[TRAIN] epoch=5, batch_id=115, loss=0.001514, lr=0.000500,acc_pose=0.632 ETA 37:34:31
[TRAIN] epoch=5, batch_id=125, loss=0.001476, lr=0.000500,acc_pose=0.659 ETA 38:21:44
[TRAIN] epoch=5, batch_id=135, loss=0.001511, lr=0.000500,acc_pose=0.630 ETA 37:42:05
[TRAIN] epoch=5, batch_id=145, loss=0.001501, lr=0.000500,acc_pose=0.644 ETA 37:35:04
[TRAIN] epoch=5, batch_id=155, loss=0.001514, lr=0.000500,acc_pose=0.640 ETA 38:06:25
[TRAIN] epoch=5, batch_id=165, loss=0.001456, lr=0.000500,acc_pose=0.660 ETA 38:48:35
[TRAIN] epoch=5, batch_id=175, loss=0.001481, lr=0.000500,acc_pose=0.650 ETA 38:00:05
[TRAIN] epoch=5, batch_id=185, loss=0.001483, lr=0.000500,acc_pose=0.647 ETA 39:34:47
[TRAIN] epoch=5, batch_id=195, loss=0.001523, lr=0.000500,acc_pose=0.633 ETA 38:23:18
[TRAIN] epoch=5, batch_id=205, loss=0.001544, lr=0.000500,acc_pose=0.626 ETA 38:59:11
[TRAIN] epoch=5, batch_id=215, loss=0.001478, lr=0.000500,acc_pose=0.653 ETA 37:57:25
[TRAIN] epoch=5, batch_id=225, loss=0.001476, lr=0.000500,acc_pose=0.646 ETA 40:11:44
[TRAIN] epoch=5, batch_id=235, loss=0.001477, lr=0.000500,acc_pose=0.648 ETA 38:19:28
[TRAIN] epoch=5, batch_id=245, loss=0.001482, lr=0.000500,acc_pose=0.652 ETA 38:51:30
[TRAIN] epoch=5, batch_id=255, loss=0.001505, lr=0.000500,acc_pose=0.636 ETA 38:21:39
[TRAIN] epoch=5, batch_id=265, loss=0.001469, lr=0.000500,acc_pose=0.656 ETA 38:45:51
[TRAIN] epoch=5, batch_id=275, loss=0.001457, lr=0.000500,acc_pose=0.656 ETA 37:40:16
[TRAIN] epoch=5, batch_id=285, loss=0.001440, lr=0.000500,acc_pose=0.662 ETA 40:38:54
[TRAIN] epoch=5, batch_id=295, loss=0.001486, lr=0.000500,acc_pose=0.641 ETA 38:21:28
[TRAIN] epoch=5, batch_id=305, loss=0.001477, lr=0.000500,acc_pose=0.652 ETA 38:53:57
[TRAIN] epoch=5, batch_id=315, loss=0.001433, lr=0.000500,acc_pose=0.673 ETA 37:41:22
[TRAIN] epoch=5, batch_id=325, loss=0.001439, lr=0.000500,acc_pose=0.673 ETA 39:41:04
[TRAIN] epoch=5, batch_id=335, loss=0.001431, lr=0.000500,acc_pose=0.660 ETA 38:25:48
[TRAIN] epoch=5, batch_id=345, loss=0.001460, lr=0.000500,acc_pose=0.654 ETA 38:53:23
[EVAL] epoch=5:Ankle=54.39227656562208 Elbow=73.00161409902131 Head=91.5075034106412 Hip=71.90578769024545 Knee=61.655810569632486 Mean=72.79729378090033 Mean@0.1=18.152484725720868 Shoulder=84.29008152173913 Wrist=64.26286566844558 
[TRAIN] epoch=6, batch_id=8, loss=0.001432, lr=0.000500,acc_pose=0.670 ETA 195:12:35
[TRAIN] epoch=6, batch_id=18, loss=0.001467, lr=0.000500,acc_pose=0.646 ETA 37:37:38
[TRAIN] epoch=6, batch_id=28, loss=0.001470, lr=0.000500,acc_pose=0.655 ETA 37:54:43
[TRAIN] epoch=6, batch_id=38, loss=0.001446, lr=0.000500,acc_pose=0.660 ETA 38:29:40
[TRAIN] epoch=6, batch_id=48, loss=0.001450, lr=0.000500,acc_pose=0.659 ETA 38:05:24
[TRAIN] epoch=6, batch_id=58, loss=0.001487, lr=0.000500,acc_pose=0.652 ETA 38:11:13
[TRAIN] epoch=6, batch_id=68, loss=0.001422, lr=0.000500,acc_pose=0.662 ETA 38:39:30
[TRAIN] epoch=6, batch_id=78, loss=0.001395, lr=0.000500,acc_pose=0.689 ETA 38:58:13
[TRAIN] epoch=6, batch_id=88, loss=0.001449, lr=0.000500,acc_pose=0.654 ETA 37:44:14
[TRAIN] epoch=6, batch_id=98, loss=0.001442, lr=0.000500,acc_pose=0.651 ETA 39:13:33
